2020-07-20 00:58:35.626 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ---Changed configuration
2020-08-02 18:14:33.342 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-02 18:14:33.362 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-02 19:13:34.486 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-02 19:13:34.487 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-02 19:13:34.492 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@101fde82[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-02 19:14:33.382 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-02 19:14:33.384 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-02 20:13:37.725 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-02 20:13:37.726 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-02 20:13:37.733 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@23827abc[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-02 20:14:36.637 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-02 20:14:36.642 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-02 21:13:37.735 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-02 21:13:37.735 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-02 21:13:37.737 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@797c19cf[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-02 21:14:36.669 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-02 21:14:36.670 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-02 22:13:37.737 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-02 22:13:37.738 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-02 22:13:37.743 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@358f3c71[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-02 22:14:36.686 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-02 22:14:36.687 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-02 23:13:37.745 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-02 23:13:37.746 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-02 23:13:37.749 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@4f11890f[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-02 23:14:36.706 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-02 23:14:36.709 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-02 23:58:14.453 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - disposeComponent IntellijProxyProvider
2020-08-03 19:19:46.687 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ---Changed configuration
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] File to log JDI Exceptions : null
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Stack Frames : true
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Threads : true
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Classes : true
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Don't expose versioned types : true
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Fix That : true
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Can call Rebel runtime : true
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Prevent stepping to Rebel code: true
2020-08-03 19:19:46.690 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Pump events: true
2020-08-03 19:19:46.692 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator: IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3
2020-08-03 19:19:46.692 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator as code: 0x400000000000000
2020-08-03 19:19:46.693 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE type as code: 0x4
2020-08-03 19:19:46.693 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Wrapper proxy builder: com.zeroturnaround.jdi.proxy.DefaultFactoryBuilder@40ccaa9d
2020-08-03 19:19:46.693 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Logger factory : NOP
2020-08-03 19:19:46.693 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle fields : true
2020-08-03 19:19:46.693 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle methods : true
2020-08-03 19:19:46.694 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle stepping : true
2020-08-03 19:19:46.694 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle breakpoints : true
2020-08-03 19:19:46.694 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle reloading: true
2020-08-03 19:19:46.694 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle arrays: true
2020-08-03 19:19:46.694 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ------------------------
2020-08-03 19:19:46.140 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-08-03 19:19:46.185 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Log level is now INFO
2020-08-03 19:19:46.185 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Using log level INFO
2020-08-03 19:19:46.772 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-08-03 19:19:46.798 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.logger.IdeaLog - Java version: 11.0.6
JRebel version used: 2020.2.3 (202006190909) griffin
IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3

2020-08-03 19:19:46.894 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.client.licensing.JRebelLicensingImpl$2@78201c45
2020-08-03 19:19:46.895 INFO  [AWT-EventQueue-0] o.z.jrebel.client.licensing.Watcher - Watcher starting, isProbablyLicenseServer: true, self: org.zeroturnaround.jrebel.client.licensing.Watcher@338d51c5
2020-08-03 19:19:46.896 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-03 19:19:46.898 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-intellij.log
2020-08-03 19:19:46.898 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-licensing.log
2020-08-03 19:19:46.899 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel.log
2020-08-03 19:19:46.900 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-03 19:19:46.914 INFO  [rebel-lwatch] c.z.http.proxy.HttpProxyHolder - Using initializer for proxy creations: ProxyInitializerImpl{IDE instance}
2020-08-03 19:19:46.923 INFO  [rebel-lwatch] Licensing-LS - Creating new http with proxy: ProxySelector{validatorTimeout=5000, theChosenOne=null, source=IDE_LICENSING}
2020-08-03 19:19:46.947 INFO  [AWT-EventQueue-0] Licensing - Current installation GUID is MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=
2020-08-03 19:19:46.947 INFO  [AWT-EventQueue-0] c.z.j.i.plugin.xml.RebelXmlRestorer - Skipping initialization of rebel.xml restoration since this user is not in pilot.
2020-08-03 19:19:46.949 INFO  [AWT-EventQueue-0] o.z.jrebel.ide.common.CommonStartup - started successfully
2020-08-03 19:19:46.953 INFO  [AWT-EventQueue-0] o.z.j.i.c.n.LicenseNotifier - suspendNewNotifications
2020-08-03 19:19:46.954 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-08-03 19:19:46.971 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - initComponent IntellijProxyProvider
2020-08-03 19:19:46.983 INFO  [rebel-lwatch] Licensing-LS - Created new LicenseServer client: com.zeroturnaround.javarebel.ab@b2d73bc[serverRootUrl=https://jrebel.qekang.com,token=714bc436-8b8e-42e9-9289-4458ce515c59,installationGuid=MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=]
2020-08-03 19:19:47.026 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@3b2bfa64[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-03 19:19:47.030 INFO  [rebel-lwatch] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-08-03 19:19:47.350 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-08-03 19:19:47.351 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-08-03 19:19:47.359 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-08-03 19:19:47.360 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-08-03 19:19:47.360 INFO  [rebel-leaseManager-1] Licensing-LS - Loaded client features for url: https://jrebel.qekang.com -> []
2020-08-03 19:19:49.125 INFO  [rebel-lwatch] Core-Stat - Statistics initialized in 2 ms
2020-08-03 19:19:49.772 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In pilot group: true
2020-08-03 19:19:49.772 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In setup guide no browser on activation pilot: true
2020-08-03 19:19:49.781 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.m.ActivationModelStep - New licensing status LicensingStatus [ hasLicense = true; hasValidLicenseType=true; isValid=true; isExpired=false; errorMessage = 'null'; activationStatus=null; ]
2020-08-03 19:19:49.781 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.guide.SetupGuide - Skipping setup guide as it was already completed
2020-08-03 19:19:49.783 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.ide.common.notifications.LicenseNotifier@6dffc2a9
2020-08-03 19:19:49.871 INFO  [ApplicationImpl pooled thread 6] o.z.j.i.c.f.h.HybrisDetectionUtil - Looking for Hybris platform directory from C:/Users/mxy/IdeaProjects/blogs
2020-08-03 19:19:49.950 INFO  [AWT-EventQueue-0] c.z.j.i.p.f.JRebelFacetSyncComponent - New module blogs added in project blogs, check for facets
2020-08-03 19:19:49.977 WARN  [ApplicationImpl pooled thread 11] c.z.j.i.p.r.a.ProjectsPathProvider - Module has JRebel enabled, but file at 'C:\Users\mxy\IdeaProjects\blogs\src\main\resources\rebel.xml' does not exist
2020-08-03 19:19:49.977 INFO  [ApplicationImpl pooled thread 11] c.z.j.i.p.r.a.ProjectsPathProvider - Collecting project paths took 9 ms, 0 projects ids collected
2020-08-03 19:19:49.999 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2020-08-03 19:19:50.010 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.j.s.AbstractConnector - Started SocketConnector@localhost:17434
2020-08-03 19:19:50.301 INFO  [ApplicationImpl pooled thread 6] o.z.common.jvm.JavaExeJVM - Evaluating jvm properties took 259 ms
2020-08-03 19:19:55.837 INFO  [ApplicationImpl pooled thread 15] c.z.j.i.p.x.e.ExternalAutoConvert - ExternalAutoConvert is disabled: false
2020-08-03 19:19:55.840 INFO  [ApplicationImpl pooled thread 15] o.z.j.c.f.e.SharedExternalAutoConvert - Found 0 total -> 0 no-autoconvert=false -> 0 ide-gen -> 0 time-permitted => 0 candidate
2020-08-03 19:19:56.996 INFO  [AWT-EventQueue-0] o.z.j.ide.common.nps.IdeNPSShower - NPS Shower instance has been inited
2020-08-03 19:20:01.956 INFO  [rebel-intellij-startup] o.z.j.i.c.n.LicenseNotifier - resumeNewNotifications
2020-08-03 19:20:21.947 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save licensing proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-08-03 19:20:21.954 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save mixpanel proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-08-03 19:20:21.959 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save generic proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-08-03 19:20:46.954 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-03 19:20:46.969 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-03 19:21:06.952 INFO  [rebel-messaging-executor-102] o.z.j.reporting.MixpanelMetrics - Stats message for 2020-08-02 will be checked for changed properties
2020-08-03 19:21:06.980 INFO  [rebel-messaging-executor-102] o.z.j.reporting.MixpanelMetrics - Stats message was not sent because checked properties have not changed.
2020-08-03 20:19:49.134 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-03 20:19:49.136 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-03 20:19:49.143 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@1535e5ac[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-03 20:20:46.998 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-03 20:20:47.003 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-03 21:19:49.162 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-03 21:19:49.163 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-03 21:19:49.171 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@15792d3a[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-08-03 21:20:47.040 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-08-03 21:20:47.046 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-08-03 21:37:48.922 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - disposeComponent IntellijProxyProvider
2020-08-03 21:37:53.722 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ---Changed configuration
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] File to log JDI Exceptions : null
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Stack Frames : true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Threads : true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Classes : true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Don't expose versioned types : true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Fix That : true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Can call Rebel runtime : true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Prevent stepping to Rebel code: true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Pump events: true
2020-08-03 21:37:53.726 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator: IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3
2020-08-03 21:37:53.727 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator as code: 0x400000000000000
2020-08-03 21:37:53.727 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE type as code: 0x4
2020-08-03 21:37:53.727 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Wrapper proxy builder: com.zeroturnaround.jdi.proxy.DefaultFactoryBuilder@78f50df0
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Logger factory : NOP
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle fields : true
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle methods : true
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle stepping : true
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle breakpoints : true
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle reloading: true
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle arrays: true
2020-08-03 21:37:53.728 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ------------------------
2020-08-03 21:37:53.209 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-08-03 21:37:53.252 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Log level is now INFO
2020-08-03 21:37:53.252 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Using log level INFO
2020-08-03 21:37:53.794 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-08-03 21:37:53.819 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.logger.IdeaLog - Java version: 11.0.6
JRebel version used: 2020.2.3 (202006190909) griffin
IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3

2020-08-03 21:37:53.886 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.client.licensing.JRebelLicensingImpl$2@42e7842a
2020-08-03 21:37:53.886 INFO  [AWT-EventQueue-0] o.z.jrebel.client.licensing.Watcher - Watcher starting, isProbablyLicenseServer: true, self: org.zeroturnaround.jrebel.client.licensing.Watcher@2b9e2dbc
2020-08-03 21:37:53.887 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-08-03 21:37:53.889 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-intellij.log
2020-08-03 21:37:53.889 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-licensing.log
2020-08-03 21:37:53.889 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel.log
2020-08-03 21:37:53.891 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-08-03 21:37:53.905 INFO  [rebel-lwatch] c.z.http.proxy.HttpProxyHolder - Using initializer for proxy creations: ProxyInitializerImpl{IDE instance}
2020-08-03 21:37:53.914 INFO  [rebel-lwatch] Licensing-LS - Creating new http with proxy: ProxySelector{validatorTimeout=5000, theChosenOne=null, source=IDE_LICENSING}
2020-08-03 21:37:53.943 INFO  [AWT-EventQueue-0] Licensing - Current installation GUID is MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=
2020-08-03 21:37:53.944 INFO  [AWT-EventQueue-0] c.z.j.i.plugin.xml.RebelXmlRestorer - Skipping initialization of rebel.xml restoration since this user is not in pilot.
2020-08-03 21:37:53.945 INFO  [AWT-EventQueue-0] o.z.jrebel.ide.common.CommonStartup - started successfully
2020-08-03 21:37:53.948 INFO  [AWT-EventQueue-0] o.z.j.i.c.n.LicenseNotifier - suspendNewNotifications
2020-08-03 21:37:53.949 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-08-03 21:37:53.965 INFO  [rebel-lwatch] Licensing-LS - Created new LicenseServer client: com.zeroturnaround.javarebel.ab@20b75c70[serverRootUrl=https://jrebel.qekang.com,token=714bc436-8b8e-42e9-9289-4458ce515c59,installationGuid=MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=]
2020-08-03 21:37:53.966 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - initComponent IntellijProxyProvider
